prix_million_Ar,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
160,225.0,2,1,rural,False,True,aucune,False,brut,bon,2003
223,149.0,4,1,urbain,True,False,fibre,True,brut,a_renover,1990
116,210.0,4,2,rural,False,True,starlink,True,ciment,a_renover,2023
128,77.0,3,1,urbain,True,True,fibre,True,ciment,a_renover,2021
106,85.0,2,2,rural,True,False,starlink,True,ciment,neuf,2014
366,197.0,3,1,periurbain,False,False,aucune,False,carrelage,neuf,1997
115,167.0,1,1,rural,False,False,fibre,True,brut,bon,1991
129,189.0,1,1,rural,True,False,starlink,True,ciment,bon,2003
177,134.0,4,2,rural,True,True,fibre,False,brut,neuf,1994
275,224.0,5,2,rural,True,True,starlink,False,ciment,neuf,2010
196,138.0,4,2,periurbain,False,True,aucune,False,ciment,bon,2003
142,209.0,1,1,rural,False,False,aucune,True,carrelage,bon,2010
431,207.0,5,1,urbain,False,False,aucune,True,carrelage,bon,1998
114,241.0,1,1,rural,True,False,aucune,False,brut,a_renover,1991
141,168.0,2,1,periurbain,False,False,fibre,False,brut,a_renover,2009
150,197.0,3,2,rural,False,False,aucune,False,brut,bon,1998
73,76.0,3,2,rural,False,True,aucune,False,brut,bon,2006
129,68.0,1,1,urbain,False,True,aucune,False,brut,bon,2010
157,139.0,2,2,rural,True,False,aucune,False,brut,neuf,1991
450,244.0,3,1,urbain,True,False,fibre,False,ciment,bon,2007
84,82.0,4,1,rural,True,True,starlink,True,ciment,bon,2022
589,183.0,5,2,urbain,False,False,starlink,True,ciment,neuf,2012
225,172.0,5,1,rural,True,False,starlink,False,ciment,neuf,2011
118,110.0,1,1,rural,True,True,aucune,False,ciment,neuf,2006
303,152.0,3,1,urbain,True,True,fibre,True,ciment,bon,2010
124,143.0,4,1,rural,False,False,fibre,False,carrelage,bon,2009
31,57.0,1,2,rural,True,False,fibre,True,ciment,a_renover,2004
98,69.0,2,2,periurbain,True,False,starlink,True,carrelage,bon,2008
117,121.0,5,2,rural,True,False,starlink,True,carrelage,bon,2014
479,137.0,5,2,urbain,False,False,aucune,False,brut,neuf,2014
204,115.0,1,2,urbain,True,False,fibre,True,carrelage,bon,2005
150,143.0,5,2,periurbain,False,True,starlink,False,ciment,a_renover,2004
206,79.0,4,1,urbain,True,True,aucune,False,carrelage,bon,1990
286,193.0,5,1,urbain,False,False,starlink,True,brut,a_renover,2008
415,241.0,2,2,periurbain,True,True,fibre,True,ciment,neuf,1991
339,187.0,2,2,urbain,False,True,starlink,False,brut,bon,1990
620,221.0,3,1,urbain,True,True,aucune,False,carrelage,neuf,2021
58,91.0,3,1,rural,True,False,fibre,True,carrelage,a_renover,2022
289,148.0,3,2,periurbain,False,True,starlink,False,brut,neuf,2005
111,236.0,1,1,rural,False,True,aucune,True,ciment,a_renover,1998
116,74.0,3,1,periurbain,True,True,fibre,True,brut,bon,2001
98,91.0,5,2,rural,True,False,fibre,True,ciment,bon,1994
441,220.0,5,1,periurbain,False,False,starlink,False,brut,neuf,2020
301,227.0,5,2,periurbain,False,True,aucune,False,brut,bon,1994
281,230.0,5,1,rural,False,False,fibre,True,carrelage,neuf,1990
482,176.0,2,1,urbain,False,True,fibre,False,carrelage,neuf,2012
100,84.0,1,2,periurbain,False,False,aucune,True,carrelage,bon,1997
282,221.0,4,2,periurbain,True,False,aucune,True,ciment,bon,1994
104,58.0,4,1,rural,False,True,aucune,True,ciment,neuf,2013
96,120.0,1,1,periurbain,True,True,fibre,True,carrelage,a_renover,2009
209,176.0,2,2,periurbain,True,True,aucune,True,carrelage,bon,2001
157,113.0,3,1,periurbain,True,False,aucune,True,brut,bon,1991
330,144.0,5,2,urbain,False,False,fibre,False,brut,bon,2022
436,242.0,3,1,periurbain,False,True,aucune,True,carrelage,neuf,1993
180,53.0,5,1,periurbain,True,True,aucune,True,carrelage,neuf,2008
135,117.0,1,1,periurbain,True,True,starlink,False,carrelage,bon,2020
308,160.0,3,2,periurbain,False,False,aucune,True,ciment,neuf,1992
174,130.0,2,1,urbain,True,False,starlink,True,ciment,a_renover,2011
116,62.0,4,1,periurbain,False,False,aucune,False,carrelage,bon,2023
107,53.0,4,2,periurbain,False,True,starlink,True,ciment,bon,2012
112,59.0,1,1,periurbain,True,False,aucune,True,brut,neuf,2011
160,238.0,1,2,rural,False,True,starlink,False,carrelage,bon,2016
237,197.0,4,1,rural,False,True,starlink,True,ciment,neuf,1999
269,118.0,4,1,urbain,True,False,starlink,True,ciment,bon,1994
161,53.0,4,1,periurbain,False,True,starlink,False,brut,neuf,1998
126,159.0,3,1,rural,False,True,aucune,False,carrelage,bon,1996
120,113.0,1,2,rural,True,False,fibre,True,brut,neuf,1998
134,248.0,4,1,rural,False,True,fibre,False,ciment,a_renover,2000
100,144.0,1,2,rural,True,True,starlink,False,ciment,bon,1998
273,219.0,2,1,urbain,True,False,starlink,False,carrelage,a_renover,1991
231,191.0,4,2,rural,True,False,aucune,False,ciment,neuf,2009
106,140.0,2,1,rural,True,True,fibre,True,ciment,bon,1998
128,224.0,5,1,rural,True,False,starlink,True,brut,a_renover,2000
136,163.0,4,2,rural,False,False,starlink,False,carrelage,bon,1990
175,120.0,5,1,rural,True,False,starlink,False,carrelage,neuf,1996
392,201.0,4,1,periurbain,False,False,aucune,False,brut,neuf,1996
222,101.0,3,1,urbain,True,True,fibre,False,brut,bon,2022
161,105.0,4,2,periurbain,True,False,aucune,True,brut,bon,2015
203,156.0,2,2,urbain,True,True,fibre,True,ciment,a_renover,1990
138,70.0,5,2,periurbain,False,True,starlink,True,carrelage,bon,2008
344,208.0,1,2,periurbain,False,True,starlink,False,carrelage,neuf,2009
123,56.0,5,1,periurbain,False,True,aucune,True,ciment,bon,1991
251,92.0,1,1,urbain,True,True,fibre,False,carrelage,neuf,2011
37,57.0,2,2,rural,True,True,aucune,True,ciment,a_renover,2006
229,97.0,4,1,periurbain,False,True,starlink,False,brut,neuf,2009
243,106.0,4,2,periurbain,True,False,fibre,True,brut,neuf,2009
182,101.0,1,1,urbain,True,False,fibre,False,brut,bon,1994
270,148.0,2,2,periurbain,False,False,fibre,True,brut,neuf,1997
236,126.0,2,2,periurbain,True,False,aucune,True,brut,neuf,2023
240,188.0,5,1,rural,False,True,starlink,False,brut,neuf,1994
175,106.0,5,2,periurbain,True,False,starlink,True,carrelage,bon,1996
104,219.0,1,2,rural,False,False,aucune,True,carrelage,a_renover,2017
112,137.0,3,1,rural,True,True,starlink,False,carrelage,bon,2000
314,176.0,2,1,periurbain,True,True,starlink,True,brut,neuf,1990
191,200.0,5,1,periurbain,True,True,aucune,False,ciment,a_renover,2001
258,219.0,4,2,rural,False,True,fibre,False,brut,neuf,2000
81,86.0,2,2,periurbain,True,True,fibre,True,carrelage,a_renover,2010
111,197.0,4,1,rural,False,True,fibre,False,carrelage,a_renover,2000
262,221.0,1,2,urbain,True,True,starlink,True,ciment,a_renover,2023
82,65.0,5,2,rural,False,False,fibre,True,ciment,bon,2018
64,81.0,5,1,rural,False,True,aucune,True,carrelage,a_renover,2005
642,230.0,3,2,urbain,False,False,starlink,False,ciment,neuf,2019
189,184.0,1,1,rural,False,False,aucune,True,carrelage,neuf,2015
654,210.0,5,2,urbain,True,True,fibre,True,brut,neuf,2021
110,65.0,4,1,rural,True,True,starlink,False,brut,neuf,2004
58,55.0,2,1,periurbain,False,True,starlink,True,brut,a_renover,2010
324,190.0,1,2,urbain,False,False,aucune,False,carrelage,bon,2016
140,207.0,1,2,rural,False,True,starlink,True,carrelage,bon,2016
439,237.0,3,1,urbain,True,True,aucune,True,carrelage,bon,2013
177,180.0,5,1,periurbain,True,False,aucune,True,ciment,a_renover,2009
155,180.0,5,2,rural,True,True,aucune,False,carrelage,bon,2021
332,246.0,4,2,urbain,True,False,starlink,True,brut,a_renover,2013
62,127.0,1,1,rural,True,False,starlink,False,carrelage,a_renover,2001
67,86.0,5,2,rural,False,True,starlink,True,carrelage,a_renover,2021
182,51.0,2,2,urbain,True,True,aucune,False,carrelage,neuf,1998
284,223.0,4,2,periurbain,True,True,fibre,False,brut,bon,1996
506,161.0,4,1,urbain,True,True,fibre,True,ciment,neuf,1996
216,65.0,2,2,urbain,True,True,fibre,False,ciment,neuf,2017
144,200.0,2,1,rural,False,False,aucune,False,ciment,bon,1990
198,70.0,1,2,urbain,True,False,aucune,True,carrelage,neuf,1991
103,70.0,3,2,rural,False,True,aucune,True,brut,neuf,2007
110,73.0,2,2,urbain,True,True,fibre,False,brut,a_renover,1995
121,164.0,2,2,rural,True,True,aucune,False,brut,bon,1991
256,217.0,4,2,rural,True,False,aucune,False,ciment,neuf,2017
249,177.0,5,1,periurbain,True,True,starlink,True,brut,bon,2016
92,64.0,5,2,periurbain,False,True,fibre,False,carrelage,a_renover,2017
95,54.0,3,2,periurbain,False,False,aucune,True,brut,bon,2003
53,106.0,1,2,rural,False,True,aucune,False,carrelage,a_renover,1992
356,191.0,3,1,periurbain,True,True,starlink,False,carrelage,neuf,1994
302,101.0,2,1,urbain,False,True,starlink,False,carrelage,neuf,1994
66,122.0,2,2,rural,False,True,starlink,False,ciment,a_renover,1992
125,159.0,1,1,periurbain,True,True,aucune,False,carrelage,a_renover,1995
99,184.0,3,2,rural,False,True,fibre,False,brut,a_renover,2001
63,86.0,1,2,rural,True,True,starlink,False,ciment,bon,1999
407,192.0,5,1,urbain,False,False,starlink,False,carrelage,bon,1998
218,111.0,2,1,urbain,False,True,aucune,True,brut,bon,2022
206,121.0,5,2,urbain,False,False,starlink,True,ciment,a_renover,2007
438,224.0,4,2,urbain,False,False,starlink,True,brut,bon,1992
211,123.0,1,2,periurbain,True,False,fibre,True,carrelage,neuf,2007
366,90.0,5,2,urbain,True,False,aucune,False,ciment,neuf,1994
165,122.0,4,1,rural,True,False,aucune,True,ciment,neuf,2014
446,136.0,4,1,urbain,True,False,starlink,True,ciment,neuf,1992
135,135.0,4,2,periurbain,False,False,starlink,True,brut,a_renover,1997
175,223.0,4,2,rural,True,True,aucune,False,carrelage,bon,2001
331,182.0,2,1,urbain,False,False,aucune,False,ciment,bon,1994
455,152.0,3,1,urbain,True,False,starlink,True,ciment,neuf,2017
101,200.0,2,1,rural,True,False,fibre,True,ciment,a_renover,1992
281,138.0,3,2,urbain,True,True,starlink,True,ciment,bon,1994
318,161.0,3,2,urbain,True,True,starlink,False,brut,bon,2012
152,84.0,5,1,periurbain,False,False,aucune,False,brut,bon,1991
34,51.0,2,2,rural,False,True,starlink,True,ciment,a_renover,2008
235,172.0,3,2,urbain,True,True,aucune,True,carrelage,a_renover,2016
187,244.0,1,1,periurbain,True,True,starlink,True,ciment,a_renover,2022
184,90.0,2,1,urbain,False,True,starlink,False,ciment,bon,2012
123,97.0,1,2,urbain,True,True,starlink,False,carrelage,a_renover,2009
236,161.0,4,1,urbain,False,False,aucune,True,carrelage,a_renover,2021
320,175.0,2,2,urbain,False,True,fibre,True,carrelage,bon,2023
127,69.0,1,1,periurbain,True,True,fibre,False,brut,neuf,1992
167,98.0,5,1,periurbain,False,True,fibre,True,ciment,bon,2016
55,85.0,3,2,rural,False,True,aucune,False,brut,a_renover,2008
314,243.0,3,2,urbain,False,True,aucune,True,brut,a_renover,1998
505,198.0,1,2,urbain,True,True,starlink,True,carrelage,neuf,1997
290,240.0,5,2,rural,False,True,fibre,False,ciment,neuf,2002
174,234.0,3,1,rural,False,True,fibre,False,ciment,bon,2005
510,200.0,1,2,urbain,False,False,fibre,False,carrelage,neuf,2005
500,171.0,3,2,urbain,False,False,aucune,False,ciment,neuf,2012
206,233.0,4,1,periurbain,False,True,starlink,True,ciment,a_renover,2019
167,249.0,1,2,rural,True,True,starlink,False,brut,bon,2021
355,215.0,1,2,periurbain,True,False,starlink,True,brut,neuf,2011
130,73.0,5,2,rural,True,True,fibre,False,ciment,neuf,2000
159,103.0,4,2,periurbain,False,False,aucune,False,carrelage,bon,1996
267,228.0,4,2,rural,False,True,fibre,True,carrelage,neuf,1991
453,233.0,4,2,urbain,True,False,fibre,True,brut,bon,1999
167,57.0,4,1,periurbain,True,False,fibre,False,ciment,neuf,2020
105,56.0,3,2,urbain,False,False,aucune,True,carrelage,a_renover,2014
208,223.0,5,2,periurbain,False,True,fibre,True,ciment,a_renover,2017
175,62.0,4,2,periurbain,False,True,fibre,True,carrelage,neuf,2002
245,128.0,2,1,urbain,True,False,fibre,False,brut,bon,1994
317,233.0,4,1,urbain,False,False,fibre,False,brut,a_renover,1991
97,121.0,1,1,periurbain,False,False,starlink,False,ciment,a_renover,2002
185,242.0,1,1,periurbain,False,True,starlink,True,ciment,a_renover,2005
338,174.0,3,2,urbain,True,False,starlink,True,brut,bon,2003
331,113.0,2,1,urbain,False,True,fibre,False,brut,neuf,1992
420,150.0,2,2,urbain,True,True,fibre,True,ciment,neuf,2003
170,196.0,3,2,periurbain,False,False,aucune,False,brut,a_renover,2002
248,66.0,3,2,urbain,False,True,aucune,False,ciment,neuf,2011
103,87.0,1,2,periurbain,True,True,aucune,True,brut,bon,2004
587,182.0,5,1,urbain,True,True,fibre,True,ciment,neuf,1990
122,165.0,2,2,rural,True,False,fibre,False,brut,bon,2001
125,68.0,5,2,rural,False,False,starlink,True,carrelage,neuf,1991
164,200.0,2,2,periurbain,True,False,fibre,True,carrelage,a_renover,1994
177,172.0,1,1,rural,True,True,starlink,True,carrelage,neuf,1996
220,240.0,5,2,periurbain,True,True,aucune,False,brut,a_renover,2020
277,185.0,5,2,urbain,False,False,starlink,True,brut,a_renover,2004
164,108.0,5,1,rural,True,False,starlink,False,ciment,neuf,2023
270,244.0,3,2,rural,False,False,aucune,True,brut,neuf,2007
334,184.0,2,1,urbain,False,False,aucune,False,brut,bon,2004
196,243.0,5,2,rural,False,False,aucune,False,ciment,bon,1996
473,172.0,2,1,urbain,True,True,fibre,False,carrelage,neuf,2001
160,80.0,5,1,urbain,False,True,starlink,False,carrelage,a_renover,2011
173,129.0,3,1,periurbain,False,True,starlink,True,carrelage,bon,2012
179,234.0,1,2,periurbain,True,False,aucune,True,brut,a_renover,2019
365,184.0,4,2,periurbain,True,False,starlink,False,brut,neuf,2009
88,134.0,5,1,rural,True,True,aucune,False,brut,a_renover,2005
93,64.0,2,1,periurbain,True,True,fibre,True,ciment,bon,2017
215,113.0,2,1,periurbain,False,True,fibre,False,carrelage,neuf,2011
126,69.0,5,2,rural,False,True,fibre,False,carrelage,neuf,2013
118,55.0,4,2,urbain,False,True,fibre,False,brut,a_renover,1997
199,87.0,3,1,urbain,True,True,starlink,False,brut,bon,2000
278,111.0,5,2,urbain,False,True,fibre,True,ciment,bon,2022
580,229.0,1,2,urbain,False,False,fibre,True,brut,neuf,2020
156,177.0,3,1,periurbain,True,False,starlink,False,ciment,a_renover,2011
108,75.0,3,1,rural,True,True,fibre,True,ciment,neuf,2019
197,126.0,4,1,urbain,False,False,fibre,False,carrelage,a_renover,1992
78,84.0,3,1,rural,False,True,aucune,True,brut,bon,2023
57,89.0,3,1,rural,False,False,starlink,True,ciment,a_renover,1991
648,245.0,2,2,urbain,False,True,aucune,False,ciment,neuf,2023
213,153.0,3,2,urbain,False,True,starlink,False,brut,a_renover,2016
336,185.0,2,1,urbain,True,True,starlink,True,carrelage,bon,2021
156,150.0,1,1,rural,True,True,starlink,True,brut,neuf,2009
119,111.0,1,1,rural,False,False,aucune,False,ciment,neuf,2019
260,233.0,3,2,rural,False,False,fibre,True,brut,neuf,2019
67,54.0,3,1,periurbain,True,False,aucune,True,carrelage,a_renover,2019
157,114.0,4,1,rural,False,False,starlink,True,ciment,neuf,2016
154,61.0,3,2,periurbain,False,True,fibre,True,brut,neuf,2011
343,170.0,4,2,periurbain,True,False,aucune,True,carrelage,neuf,2001
187,207.0,4,2,periurbain,True,False,aucune,True,carrelage,a_renover,1997
449,162.0,2,2,urbain,True,True,aucune,True,carrelage,neuf,1998
171,97.0,1,1,periurbain,True,False,starlink,False,carrelage,neuf,2011
350,162.0,5,2,periurbain,True,True,fibre,False,carrelage,neuf,2018
233,187.0,3,1,periurbain,True,False,starlink,False,ciment,bon,1990
232,120.0,2,2,urbain,True,False,aucune,False,carrelage,bon,1998
113,143.0,1,2,periurbain,False,False,aucune,False,carrelage,a_renover,2000
148,181.0,4,1,rural,True,True,aucune,True,brut,bon,2001
470,239.0,5,1,periurbain,False,False,starlink,True,ciment,neuf,1998
138,165.0,2,1,periurbain,True,False,starlink,True,brut,a_renover,2015
224,81.0,1,2,urbain,True,False,aucune,False,brut,neuf,2003
524,181.0,3,1,urbain,False,False,starlink,False,ciment,neuf,2001
118,73.0,4,2,rural,False,True,fibre,False,ciment,neuf,2015
219,238.0,5,1,periurbain,True,True,starlink,True,brut,a_renover,2017
185,241.0,1,1,periurbain,True,True,fibre,True,brut,a_renover,2003
381,213.0,2,1,urbain,True,True,starlink,False,brut,bon,2020
40,65.0,2,1,rural,True,True,fibre,True,carrelage,a_renover,2017
469,158.0,3,2,urbain,True,False,fibre,True,carrelage,neuf,2021
275,122.0,4,1,urbain,False,False,aucune,False,brut,bon,2010
78,84.0,3,2,rural,False,False,fibre,True,ciment,bon,2018
83,173.0,1,1,rural,False,True,fibre,False,ciment,a_renover,2022
160,200.0,4,2,rural,False,False,fibre,False,ciment,bon,1992
265,242.0,1,2,periurbain,False,False,starlink,False,carrelage,bon,1990
161,105.0,4,2,periurbain,True,True,starlink,False,carrelage,bon,2000
97,126.0,2,1,rural,False,False,fibre,False,carrelage,bon,2000
282,189.0,5,2,urbain,False,True,starlink,False,ciment,a_renover,2010
105,209.0,2,2,rural,True,True,fibre,False,brut,a_renover,2012
276,135.0,3,1,urbain,False,False,aucune,True,brut,bon,2002
422,126.0,4,1,urbain,True,False,fibre,False,brut,neuf,2012
611,192.0,5,1,urbain,True,True,starlink,True,carrelage,neuf,2001
333,201.0,1,1,periurbain,True,True,fibre,False,carrelage,neuf,2007
228,80.0,5,2,urbain,True,False,fibre,True,brut,bon,1994
518,191.0,2,2,urbain,False,False,fibre,True,ciment,neuf,1994
172,104.0,4,2,urbain,False,False,aucune,True,brut,a_renover,2014
241,142.0,1,2,periurbain,False,False,starlink,False,ciment,neuf,2015
123,103.0,2,1,rural,False,True,starlink,False,carrelage,neuf,2011
156,202.0,1,1,periurbain,False,False,fibre,False,carrelage,a_renover,2002
86,85.0,4,1,rural,False,True,aucune,False,brut,bon,2018
112,199.0,4,1,rural,False,False,starlink,True,brut,a_renover,2013
87,95.0,2,2,periurbain,True,True,aucune,False,carrelage,a_renover,2013
167,136.0,2,1,periurbain,False,False,fibre,True,carrelage,bon,2016
144,175.0,4,2,rural,True,False,fibre,False,carrelage,bon,2012
246,116.0,3,2,urbain,False,False,fibre,False,ciment,bon,2009
106,153.0,1,2,rural,True,False,starlink,False,ciment,bon,2010
104,138.0,2,1,rural,False,False,aucune,True,carrelage,bon,1999
67,79.0,2,1,rural,False,True,fibre,False,brut,bon,2009
490,154.0,4,2,urbain,True,True,fibre,False,carrelage,neuf,2013
80,88.0,3,1,rural,True,False,aucune,True,carrelage,bon,2010
74,54.0,1,2,urbain,True,False,starlink,True,carrelage,a_renover,2002
209,118.0,1,2,urbain,False,True,fibre,False,brut,bon,2009
223,162.0,3,2,urbain,True,False,starlink,True,ciment,a_renover,2023
175,145.0,3,2,rural,True,True,starlink,True,ciment,neuf,2002
203,77.0,4,1,urbain,False,True,starlink,False,ciment,bon,1997
106,211.0,2,1,rural,True,True,starlink,True,carrelage,a_renover,1991
254,134.0,2,2,urbain,False,True,starlink,True,brut,bon,2009
424,215.0,4,2,urbain,True,False,fibre,False,brut,bon,1995
164,158.0,1,1,rural,True,False,fibre,False,carrelage,neuf,2009
234,84.0,5,2,urbain,False,True,starlink,True,ciment,bon,2001
104,138.0,2,1,rural,False,False,aucune,False,brut,bon,2021
241,178.0,3,1,urbain,False,True,aucune,False,brut,a_renover,2009
332,126.0,1,1,urbain,False,True,fibre,True,carrelage,neuf,1992
107,154.0,1,2,rural,True,False,fibre,True,brut,bon,2008
205,119.0,1,1,periurbain,True,True,starlink,True,ciment,neuf,2003
336,203.0,1,1,periurbain,True,False,starlink,False,ciment,neuf,2011
510,150.0,5,1,urbain,True,False,aucune,True,ciment,neuf,1998
293,219.0,5,1,periurbain,True,True,aucune,True,ciment,bon,2020
325,228.0,5,1,urbain,True,False,fibre,True,brut,a_renover,2007
120,95.0,1,2,urbain,True,True,aucune,False,brut,a_renover,1995
198,144.0,5,1,rural,False,True,aucune,False,carrelage,neuf,1997
605,227.0,2,1,urbain,True,False,aucune,False,ciment,neuf,2012
169,201.0,5,2,rural,False,True,starlink,True,carrelage,bon,2010
280,244.0,2,2,periurbain,True,True,fibre,True,ciment,bon,2018
98,110.0,2,2,periurbain,False,False,aucune,False,carrelage,a_renover,1998
87,111.0,2,1,rural,False,True,starlink,True,carrelage,bon,2008
108,203.0,3,2,rural,True,False,fibre,False,carrelage,a_renover,1990
122,178.0,1,1,rural,True,False,aucune,True,ciment,bon,1991
165,221.0,3,2,rural,False,True,starlink,False,carrelage,bon,2022
422,126.0,4,2,urbain,True,True,aucune,False,ciment,neuf,1994
92,167.0,3,2,rural,False,True,fibre,True,carrelage,a_renover,2016
338,116.0,2,2,urbain,False,False,aucune,False,brut,neuf,2011
305,210.0,5,1,urbain,False,False,starlink,True,carrelage,a_renover,2019
