id,prix,superficie_m2,nb_chambres,nb_etages,localisation,acces_route,eau_electricite,type_connexion,parking,type_sol,etat_maison,annee_construction
4409.0,57.0,64.0,5.0,1.0,rural,oui,No,,1,ciment,a_renover,2004.0
1455.0,177.0,181.0,5.0,1.0,periurbain,oui,non,starlink,1,brut,a_renover,1997.0
5410.0,343.0,170.0,4.0,2.0,periurbain,1,No,aucune,oui,carrelage,neuf,2001.0
8333.0,187.0,207.0,4.0,2.0,periurbain,1,0,aucune,Yes,carrelage,a_renover,1997.0
,193.0,148.0,3.0,1.0,periurbain,1,oui,aucune,No,,bon,1997.0
7616.0,449.0,162.0,2.0,2.0,urbain,1,Yes,aucune,oui,carrelage,neuf,1998.0
9862.0,171.0,97.0,1.0,1.0,periurbain,oui,non,starlink,No,carrelage,neuf,2011.0
7815.0,255.0,220.0,2.0,,periurbain,0,non,starlink,1,ciment,bon,2011.0
4378.0,144.0,148.0,4.0,2.0,periurbain,0,non,starlink,,carrelage,a_renover,2016.0
9387.0,350.0,162.0,5.0,2.0,periurbain,Yes,1,fibre,non,carrelage,neuf,2018.0
6716.0,233.0,187.0,3.0,1.0,periurbain,oui,non,starlink,non,ciment,bon,1990.0
3736.0,678.0,220.0,5.0,1.0,urbain,non,oui,starlink,1,,neuf,1990.0
2261.0,232.0,120.0,2.0,2.0,urbain,oui,0,aucune,0,carrelage,bon,1998.0
7429.0,121.0,66.0,,2.0,periurbain,non,non,aucune,Yes,carrelage,bon,2023.0
,408.0,,2.0,1.0,urbain,0,non,fibre,1,ciment,neuf,2018.0
2394.0,364.0,221.0,1.0,,periurbain,non,1,fibre,1,ciment,neuf,2010.0
1185.0,113.0,143.0,1.0,2.0,periurbain,non,No,aucune,No,carrelage,a_renover,2000.0
,229.0,,2.0,2.0,periurbain,No,non,fibre,0,ciment,neuf,2020.0
193.0,148.0,181.0,4.0,1.0,rural,oui,oui,aucune,1,brut,bon,2001.0
5525.0,237.0,,1.0,1.0,periurbain,Yes,Yes,aucune,Yes,brut,bon,2010.0
771.0,163.0,67.0,3.0,1.0,periurbain,Yes,oui,,Yes,ciment,neuf,1997.0
1478.0,410.0,238.0,2.0,2.0,periurbain,1,oui,aucune,1,brut,neuf,
1846.0,470.0,239.0,5.0,1.0,periurbain,No,non,starlink,oui,ciment,neuf,1998.0
3740.0,138.0,165.0,2.0,1.0,periurbain,oui,No,starlink,oui,brut,a_renover,2015.0
7986.0,224.0,81.0,1.0,2.0,urbain,Yes,non,aucune,0,brut,neuf,2003.0
405.0,,188.0,5.0,1.0,rural,No,No,starlink,oui,brut,neuf,
5307.0,180.0,50.0,2.0,1.0,urbain,Yes,oui,fibre,No,brut,neuf,2007.0
9419.0,,132.0,1.0,1.0,periurbain,0,1,starlink,Yes,ciment,neuf,2000.0
6317.0,524.0,181.0,3.0,1.0,urbain,non,No,starlink,0,ciment,neuf,2001.0
6581.0,32.0,60.0,1.0,1.0,rural,0,oui,,0,ciment,,2014.0
1447.0,,179.0,2.0,1.0,periurbain,non,non,aucune,Yes,ciment,bon,1995.0
342.0,118.0,73.0,4.0,2.0,rural,0,Yes,fibre,No,ciment,neuf,2015.0
7468.0,219.0,238.0,5.0,1.0,periurbain,oui,oui,starlink,Yes,brut,a_renover,2017.0
727.0,305.0,,4.0,2.0,urbain,1,1,aucune,No,ciment,a_renover,2014.0
4577.0,99.0,99.0,,1.0,periurbain,oui,Yes,starlink,,brut,a_renover,2013.0
3516.0,236.0,198.0,1.0,,urbain,oui,oui,fibre,oui,ciment,a_renover,
9798.0,185.0,241.0,1.0,1.0,periurbain,Yes,Yes,fibre,1,brut,a_renover,2003.0
9698.0,214.0,109.0,2.0,1.0,urbain,non,non,fibre,non,,bon,2019.0
7156.0,112.0,83.0,2.0,2.0,periurbain,No,1,starlink,,brut,bon,2020.0
7851.0,180.0,123.0,4.0,,periurbain,1,0,fibre,1,carrelage,bon,2021.0
1348.0,381.0,213.0,2.0,1.0,urbain,oui,1,starlink,No,brut,bon,2020.0
660.0,254.0,,2.0,,urbain,1,0,aucune,,brut,,2009.0
1492.0,40.0,65.0,2.0,1.0,rural,Yes,Yes,fibre,oui,carrelage,a_renover,2017.0
,469.0,158.0,3.0,2.0,urbain,oui,No,fibre,oui,carrelage,neuf,2021.0
5154.0,320.0,150.0,4.0,1.0,urbain,1,,fibre,oui,ciment,bon,2012.0
8258.0,275.0,122.0,4.0,1.0,urbain,0,No,aucune,non,brut,bon,2010.0
2524.0,252.0,99.0,5.0,,periurbain,1,1,aucune,non,brut,neuf,1992.0
8732.0,184.0,152.0,,,,Yes,Yes,fibre,non,brut,a_renover,2004.0
9330.0,78.0,84.0,3.0,2.0,rural,No,0,fibre,oui,ciment,bon,2018.0
5374.0,63.0,129.0,1.0,1.0,rural,1,,fibre,No,brut,a_renover,2002.0
3198.0,83.0,173.0,1.0,1.0,rural,No,Yes,fibre,0,ciment,a_renover,2022.0
5717.0,160.0,200.0,4.0,2.0,rural,non,non,fibre,0,ciment,bon,1992.0
8414.0,265.0,242.0,1.0,2.0,periurbain,non,No,starlink,0,carrelage,bon,1990.0
1162.0,214.0,143.0,5.0,1.0,periurbain,Yes,non,starlink,No,ciment,bon,1990.0
9070.0,161.0,105.0,4.0,2.0,periurbain,1,oui,starlink,0,carrelage,bon,2000.0
8259.0,152.0,109.0,3.0,1.0,periurbain,1,No,,Yes,ciment,bon,2020.0
8871.0,74.0,53.0,5.0,2.0,rural,oui,oui,starlink,,ciment,bon,2016.0
40.0,97.0,126.0,2.0,1.0,rural,0,non,fibre,0,carrelage,bon,2000.0
9742.0,282.0,189.0,5.0,2.0,urbain,non,1,starlink,non,ciment,a_renover,2010.0
6816.0,105.0,209.0,2.0,2.0,rural,Yes,Yes,fibre,No,brut,a_renover,2012.0
8486.0,276.0,135.0,3.0,1.0,urbain,0,No,aucune,Yes,brut,bon,2002.0
2479.0,82.0,88.0,2.0,1.0,periurbain,non,,starlink,oui,ciment,a_renover,2017.0
2723.0,152.0,146.0,5.0,,,1,0,fibre,,carrelage,a_renover,2014.0
5524.0,274.0,207.0,3.0,1.0,urbain,Yes,0,starlink,non,ciment,a_renover,2012.0
9448.0,270.0,216.0,2.0,1.0,urbain,0,non,starlink,0,ciment,,2023.0
,207.0,178.0,3.0,2.0,rural,0,Yes,fibre,1,carrelage,neuf,1990.0
7155.0,422.0,126.0,4.0,1.0,urbain,oui,0,fibre,0,brut,neuf,2012.0
8482.0,611.0,192.0,5.0,1.0,urbain,oui,oui,starlink,1,carrelage,neuf,2001.0
5932.0,234.0,200.0,,1.0,periurbain,Yes,oui,aucune,1,ciment,,2020.0
7230.0,291.0,,5.0,2.0,periurbain,1,non,aucune,non,ciment,bon,1990.0
5075.0,229.0,201.0,3.0,,rural,oui,No,starlink,No,,neuf,2022.0
7880.0,333.0,201.0,1.0,1.0,periurbain,Yes,Yes,fibre,No,carrelage,neuf,2007.0
5394.0,84.0,150.0,3.0,2.0,rural,,0,aucune,No,carrelage,a_renover,1997.0
9421.0,228.0,80.0,5.0,2.0,urbain,1,non,fibre,Yes,brut,bon,1994.0
7789.0,518.0,191.0,2.0,2.0,urbain,non,No,fibre,Yes,ciment,neuf,1994.0
8005.0,164.0,133.0,3.0,1.0,rural,0,0,fibre,0,carrelage,neuf,2002.0
4088.0,334.0,189.0,2.0,2.0,periurbain,1,non,fibre,,brut,neuf,1999.0
1967.0,172.0,104.0,4.0,2.0,urbain,No,0,aucune,Yes,brut,a_renover,2014.0
,120.0,,4.0,1.0,rural,,non,fibre,Yes,ciment,neuf,2019.0
9702.0,382.0,220.0,2.0,1.0,periurbain,,oui,aucune,oui,ciment,neuf,1996.0
432.0,438.0,211.0,5.0,2.0,urbain,0,non,starlink,0,ciment,bon,2001.0
6999.0,241.0,142.0,1.0,2.0,periurbain,No,No,starlink,0,ciment,neuf,2015.0
423.0,74.0,54.0,1.0,1.0,urbain,0,,starlink,Yes,brut,a_renover,2015.0
9450.0,227.0,206.0,1.0,2.0,periurbain,0,Yes,,No,brut,bon,2012.0
6142.0,213.0,,2.0,1.0,rural,,,aucune,No,brut,neuf,2001.0
5661.0,,235.0,1.0,2.0,periurbain,oui,oui,aucune,No,carrelage,bon,
4596.0,396.0,115.0,4.0,2.0,urbain,non,No,fibre,1,,neuf,2008.0
2659.0,123.0,103.0,2.0,1.0,rural,non,Yes,starlink,non,carrelage,neuf,2011.0
141.0,67.0,54.0,3.0,,periurbain,No,1,fibre,No,brut,a_renover,2011.0
2597.0,156.0,202.0,1.0,1.0,periurbain,non,No,fibre,0,carrelage,a_renover,2002.0
6701.0,72.0,,1.0,1.0,rural,non,1,fibre,Yes,carrelage,a_renover,2021.0
1377.0,260.0,207.0,2.0,1.0,urbain,Yes,1,aucune,No,brut,a_renover,
3674.0,141.0,109.0,3.0,2.0,rural,1,Yes,starlink,1,carrelage,neuf,1997.0
3327.0,86.0,85.0,4.0,1.0,rural,0,Yes,aucune,non,brut,bon,2018.0
6362.0,157.0,90.0,4.0,2.0,urbain,0,oui,aucune,non,ciment,a_renover,1997.0
3381.0,236.0,139.0,1.0,2.0,,0,1,aucune,No,ciment,neuf,2012.0
4741.0,306.0,211.0,5.0,2.0,,1,non,fibre,Yes,carrelage,a_renover,2020.0
1138.0,373.0,208.0,2.0,2.0,urbain,1,Yes,aucune,non,brut,bon,
7374.0,,248.0,3.0,1.0,rural,1,0,starlink,oui,carrelage,,
1787.0,343.0,202.0,,1.0,urbain,non,non,starlink,1,ciment,bon,1991.0
8859.0,134.0,134.0,4.0,2.0,periurbain,,non,fibre,No,brut,,2012.0
4646.0,146.0,102.0,4.0,,rural,No,0,starlink,oui,,neuf,1997.0
7568.0,284.0,56.0,5.0,2.0,urbain,non,non,aucune,,brut,neuf,2003.0
459.0,112.0,199.0,4.0,1.0,rural,No,0,starlink,oui,brut,a_renover,2013.0
6115.0,87.0,95.0,2.0,2.0,periurbain,Yes,oui,aucune,non,carrelage,a_renover,2013.0
8179.0,167.0,136.0,2.0,1.0,periurbain,non,0,fibre,oui,carrelage,bon,2016.0
948.0,144.0,175.0,4.0,2.0,rural,1,non,fibre,No,carrelage,bon,2012.0
6370.0,246.0,116.0,3.0,2.0,urbain,No,non,fibre,non,ciment,bon,2009.0
4628.0,106.0,153.0,1.0,2.0,rural,Yes,0,starlink,No,ciment,bon,2010.0
7358.0,249.0,210.0,1.0,2.0,urbain,oui,,starlink,non,brut,a_renover,2001.0
5925.0,122.0,234.0,3.0,1.0,rural,0,,fibre,1,carrelage,a_renover,1995.0
6040.0,226.0,95.0,4.0,1.0,,oui,No,starlink,0,ciment,,1991.0
441.0,104.0,138.0,2.0,1.0,rural,0,0,aucune,oui,carrelage,bon,1999.0
,55.0,,2.0,1.0,rural,non,oui,fibre,oui,carrelage,a_renover,2017.0
3830.0,300.0,238.0,4.0,2.0,periurbain,No,Yes,fibre,Yes,brut,bon,
2640.0,213.0,209.0,1.0,1.0,rural,1,Yes,fibre,0,brut,neuf,2023.0
6144.0,533.0,197.0,2.0,2.0,urbain,No,No,starlink,oui,brut,neuf,
9970.0,67.0,79.0,2.0,1.0,rural,non,Yes,fibre,No,brut,bon,2009.0
6344.0,490.0,154.0,4.0,2.0,urbain,1,1,fibre,non,carrelage,neuf,2013.0
1958.0,80.0,88.0,3.0,1.0,rural,oui,No,aucune,Yes,carrelage,bon,2010.0
155.0,74.0,54.0,1.0,2.0,urbain,oui,No,starlink,oui,carrelage,a_renover,2002.0
4578.0,118.0,227.0,3.0,2.0,,0,No,fibre,non,brut,a_renover,2008.0
,209.0,118.0,1.0,2.0,urbain,No,1,fibre,0,brut,bon,2009.0
6049.0,432.0,155.0,2.0,2.0,urbain,1,0,aucune,1,carrelage,neuf,2000.0
7950.0,55.0,60.0,5.0,2.0,rural,Yes,No,aucune,No,carrelage,,2002.0
1674.0,223.0,162.0,3.0,2.0,urbain,1,non,starlink,Yes,ciment,a_renover,2023.0
6763.0,251.0,,4.0,2.0,periurbain,1,,fibre,0,ciment,neuf,1998.0
,175.0,145.0,3.0,2.0,rural,Yes,Yes,starlink,1,ciment,neuf,2002.0
6416.0,203.0,77.0,4.0,1.0,urbain,non,Yes,starlink,No,ciment,bon,1997.0
2326.0,93.0,157.0,4.0,1.0,rural,oui,oui,,oui,carrelage,a_renover,2023.0
7096.0,125.0,,4.0,1.0,periurbain,oui,Yes,aucune,non,brut,a_renover,2005.0
9463.0,106.0,211.0,2.0,1.0,rural,oui,1,starlink,Yes,carrelage,a_renover,1991.0
8689.0,254.0,134.0,2.0,2.0,urbain,No,oui,starlink,oui,brut,bon,2009.0
6450.0,382.0,226.0,1.0,2.0,urbain,1,,,Yes,ciment,bon,
1715.0,424.0,215.0,4.0,2.0,urbain,1,0,fibre,No,brut,bon,1995.0
8381.0,377.0,204.0,3.0,2.0,periurbain,oui,No,,oui,brut,neuf,2013.0
3831.0,164.0,158.0,1.0,1.0,rural,Yes,non,fibre,0,carrelage,neuf,2009.0
6299.0,155.0,87.0,5.0,1.0,periurbain,No,0,aucune,non,,bon,2001.0
3348.0,234.0,84.0,5.0,2.0,urbain,0,oui,starlink,1,ciment,bon,2001.0
5067.0,162.0,156.0,1.0,2.0,rural,oui,oui,starlink,Yes,carrelage,neuf,2000.0
587.0,130.0,227.0,5.0,1.0,rural,1,oui,aucune,Yes,carrelage,,1991.0
5521.0,255.0,203.0,2.0,2.0,urbain,oui,0,,oui,ciment,a_renover,2011.0
2990.0,104.0,138.0,2.0,1.0,rural,No,0,aucune,0,brut,bon,2021.0
5902.0,115.0,167.0,1.0,2.0,rural,0,,aucune,0,brut,,2018.0
8727.0,256.0,209.0,3.0,2.0,periurbain,1,No,starlink,oui,brut,bon,2010.0
9778.0,241.0,178.0,3.0,1.0,urbain,No,oui,aucune,non,brut,a_renover,2009.0
264.0,332.0,126.0,1.0,1.0,urbain,non,1,fibre,Yes,carrelage,neuf,1992.0
8713.0,107.0,154.0,1.0,2.0,rural,oui,No,fibre,1,brut,bon,2008.0
6788.0,198.0,222.0,4.0,2.0,periurbain,No,0,fibre,oui,carrelage,a_renover,1991.0
9377.0,144.0,188.0,3.0,2.0,rural,No,Yes,starlink,No,carrelage,bon,2005.0
3864.0,205.0,119.0,1.0,1.0,periurbain,Yes,1,starlink,Yes,ciment,neuf,2003.0
6274.0,336.0,203.0,1.0,1.0,periurbain,Yes,non,starlink,0,ciment,neuf,2011.0
9611.0,140.0,182.0,3.0,1.0,,Yes,0,aucune,oui,carrelage,bon,1994.0
3711.0,510.0,150.0,5.0,1.0,urbain,Yes,non,aucune,oui,ciment,neuf,1998.0
8438.0,293.0,219.0,5.0,1.0,periurbain,1,1,aucune,oui,ciment,bon,2020.0
1529.0,425.0,210.0,5.0,1.0,periurbain,0,No,starlink,No,ciment,neuf,2013.0
9053.0,179.0,,1.0,2.0,urbain,Yes,oui,starlink,oui,carrelage,a_renover,2000.0
923.0,55.0,110.0,1.0,,rural,No,1,starlink,non,ciment,a_renover,2008.0
8675.0,325.0,228.0,5.0,1.0,urbain,1,non,fibre,1,brut,a_renover,2007.0
7329.0,120.0,95.0,1.0,2.0,urbain,oui,oui,aucune,No,brut,a_renover,1995.0
4364.0,198.0,144.0,5.0,1.0,rural,0,1,aucune,No,carrelage,neuf,1997.0
669.0,605.0,227.0,2.0,1.0,urbain,Yes,non,aucune,No,ciment,neuf,2012.0
,120.0,78.0,3.0,1.0,periurbain,No,1,starlink,,brut,bon,1993.0
5108.0,169.0,201.0,5.0,2.0,rural,No,1,starlink,Yes,carrelage,bon,2010.0
,280.0,244.0,2.0,2.0,periurbain,Yes,oui,fibre,1,ciment,bon,2018.0
,98.0,110.0,2.0,2.0,periurbain,non,non,aucune,0,carrelage,a_renover,1998.0
2591.0,127.0,63.0,4.0,1.0,urbain,0,oui,aucune,1,carrelage,,1990.0
5906.0,193.0,202.0,5.0,,,non,No,starlink,1,carrelage,a_renover,2022.0
6509.0,87.0,111.0,2.0,1.0,rural,non,1,starlink,Yes,carrelage,bon,2008.0
7133.0,103.0,123.0,3.0,1.0,rural,Yes,No,starlink,No,carrelage,bon,1991.0
2307.0,107.0,,,1.0,periurbain,1,oui,aucune,1,ciment,a_renover,2013.0
3690.0,88.0,72.0,1.0,1.0,,No,0,starlink,0,carrelage,bon,1991.0
687.0,238.0,216.0,1.0,2.0,periurbain,No,No,fibre,No,,bon,2022.0
612.0,55.0,73.0,4.0,,rural,No,0,aucune,non,brut,a_renover,2013.0
7167.0,108.0,203.0,3.0,2.0,rural,1,non,fibre,non,carrelage,a_renover,1990.0
8722.0,122.0,178.0,1.0,1.0,rural,1,non,aucune,1,ciment,bon,1991.0
3200.0,165.0,221.0,3.0,2.0,rural,0,Yes,starlink,0,carrelage,bon,2022.0
6629.0,317.0,141.0,,2.0,periurbain,No,No,starlink,Yes,brut,neuf,2017.0
4135.0,422.0,126.0,4.0,2.0,urbain,oui,1,aucune,No,ciment,neuf,1994.0
1898.0,92.0,167.0,3.0,2.0,rural,No,Yes,fibre,Yes,carrelage,a_renover,2016.0
282.0,154.0,,3.0,1.0,rural,0,1,aucune,Yes,ciment,neuf,2002.0
258.0,338.0,116.0,2.0,2.0,urbain,0,non,aucune,No,brut,neuf,2011.0
653.0,44.0,,2.0,2.0,rural,0,Yes,aucune,No,carrelage,a_renover,2000.0
4943.0,219.0,166.0,5.0,2.0,rural,Yes,oui,aucune,1,brut,neuf,1997.0
2822.0,305.0,210.0,5.0,1.0,urbain,0,non,starlink,1,carrelage,a_renover,2019.0
3525.0,99.0,98.0,3.0,,periurbain,oui,No,fibre,non,brut,a_renover,2002.0
3789.0,376.0,210.0,2.0,2.0,urbain,1,No,aucune,Yes,carrelage,bon,1993.0
5223.0,191.0,133.0,3.0,1.0,,1,oui,starlink,1,ciment,a_renover,2000.0
2285.0,167.0,82.0,2.0,2.0,periurbain,non,0,fibre,Yes,brut,neuf,1997.0
6063.0,56.0,63.0,2.0,1.0,rural,1,0,fibre,oui,carrelage,bon,2002.0
8078.0,287.0,117.0,5.0,,urbain,oui,non,starlink,oui,brut,bon,2017.0
4654.0,203.0,145.0,4.0,,periurbain,Yes,1,fibre,oui,carrelage,bon,2008.0
5000.0,181.0,63.0,1.0,1.0,urbain,No,oui,fibre,non,carrelage,neuf,1994.0
6710.0,212.0,179.0,2.0,2.0,periurbain,1,1,aucune,No,brut,bon,2021.0
6468.0,130.0,73.0,5.0,2.0,rural,Yes,Yes,fibre,No,ciment,neuf,2000.0
5416.0,108.0,156.0,,1.0,rural,No,oui,aucune,0,brut,bon,2015.0
475.0,517.0,153.0,5.0,2.0,urbain,oui,No,starlink,1,brut,neuf,
2555.0,246.0,206.0,4.0,1.0,rural,1,non,starlink,1,carrelage,neuf,2010.0
8087.0,136.0,241.0,,1.0,rural,oui,0,starlink,Yes,brut,a_renover,2017.0
7.0,312.0,145.0,4.0,2.0,urbain,0,1,starlink,Yes,brut,bon,2004.0
6411.0,136.0,125.0,5.0,2.0,periurbain,oui,Yes,,No,ciment,a_renover,2006.0
9243.0,80.0,113.0,1.0,2.0,rural,No,non,fibre,1,,,1998.0
9824.0,129.0,84.0,4.0,1.0,rural,No,1,,Yes,carrelage,neuf,2003.0
5546.0,78.0,137.0,3.0,2.0,rural,oui,non,aucune,oui,carrelage,a_renover,1996.0
2426.0,289.0,239.0,5.0,1.0,rural,non,1,starlink,0,ciment,neuf,2021.0
6744.0,156.0,75.0,2.0,1.0,periurbain,1,1,starlink,oui,carrelage,neuf,2022.0
3404.0,638.0,241.0,2.0,2.0,urbain,Yes,1,fibre,1,carrelage,neuf,2004.0
2274.0,239.0,112.0,3.0,2.0,urbain,1,1,fibre,0,ciment,bon,2012.0
1577.0,328.0,160.0,4.0,1.0,periurbain,0,Yes,aucune,non,brut,neuf,2019.0
7264.0,180.0,123.0,4.0,2.0,periurbain,No,non,starlink,0,carrelage,bon,1991.0
3970.0,398.0,224.0,2.0,2.0,urbain,,0,aucune,non,brut,bon,2019.0
,279.0,228.0,5.0,2.0,rural,0,Yes,starlink,0,brut,neuf,1995.0
9277.0,376.0,185.0,4.0,1.0,urbain,oui,oui,fibre,Yes,carrelage,bon,2022.0
23.0,82.0,146.0,3.0,1.0,rural,Yes,non,starlink,non,carrelage,a_renover,
7193.0,60.0,71.0,5.0,2.0,rural,0,oui,starlink,0,ciment,,1997.0
3867.0,95.0,60.0,2.0,1.0,urbain,Yes,,starlink,non,,a_renover,2019.0
8664.0,180.0,148.0,2.0,2.0,periurbain,oui,,starlink,oui,carrelage,bon,2004.0
6823.0,172.0,117.0,5.0,,rural,1,1,aucune,non,carrelage,neuf,1992.0
7548.0,193.0,86.0,,1.0,periurbain,0,oui,fibre,oui,,neuf,2020.0
781.0,182.0,100.0,5.0,1.0,urbain,non,No,fibre,Yes,carrelage,a_renover,2002.0
1749.0,123.0,179.0,1.0,1.0,rural,1,oui,fibre,oui,ciment,bon,1997.0
6519.0,326.0,191.0,1.0,1.0,urbain,1,0,aucune,No,brut,bon,2011.0
5774.0,182.0,222.0,5.0,2.0,rural,1,No,aucune,No,ciment,bon,1993.0
2324.0,142.0,,3.0,1.0,rural,Yes,oui,aucune,oui,ciment,bon,1994.0
5055.0,198.0,99.0,2.0,1.0,urbain,0,non,aucune,Yes,carrelage,bon,1993.0
9936.0,261.0,222.0,4.0,2.0,rural,oui,0,starlink,0,ciment,neuf,2006.0
1727.0,278.0,141.0,3.0,1.0,periurbain,non,1,aucune,oui,ciment,neuf,1998.0
610.0,,112.0,2.0,2.0,periurbain,oui,Yes,,0,carrelage,bon,1991.0
4666.0,237.0,149.0,5.0,,urbain,non,Yes,starlink,Yes,ciment,a_renover,2021.0
5413.0,245.0,243.0,1.0,2.0,rural,1,1,starlink,non,carrelage,neuf,1997.0
8103.0,437.0,223.0,4.0,1.0,urbain,1,0,starlink,0,carrelage,bon,2008.0
8174.0,,143.0,3.0,2.0,periurbain,,1,starlink,oui,carrelage,,2014.0
8535.0,334.0,189.0,2.0,2.0,periurbain,Yes,non,fibre,oui,ciment,neuf,1994.0
3750.0,201.0,113.0,1.0,1.0,urbain,0,oui,starlink,non,brut,bon,2013.0
97.0,,,3.0,2.0,urbain,non,0,starlink,non,ciment,neuf,1997.0
6985.0,356.0,203.0,2.0,1.0,periurbain,oui,Yes,starlink,Yes,brut,neuf,2002.0
3137.0,344.0,208.0,1.0,2.0,periurbain,oui,0,starlink,oui,ciment,neuf,2023.0
1537.0,95.0,68.0,5.0,,periurbain,,non,starlink,,,a_renover,2008.0
3648.0,129.0,97.0,3.0,2.0,rural,1,1,aucune,oui,,neuf,1995.0
1517.0,133.0,,4.0,1.0,rural,1,non,aucune,1,brut,a_renover,2009.0
2754.0,120.0,231.0,3.0,2.0,rural,No,non,starlink,No,carrelage,,1990.0
4624.0,358.0,167.0,5.0,1.0,periurbain,oui,Yes,aucune,No,carrelage,neuf,1990.0
6566.0,57.0,64.0,5.0,1.0,rural,Yes,1,aucune,Yes,ciment,a_renover,2018.0
2090.0,108.0,99.0,4.0,,periurbain,oui,No,aucune,oui,carrelage,a_renover,2006.0
7097.0,196.0,244.0,2.0,2.0,periurbain,0,non,aucune,0,ciment,a_renover,2004.0
6171.0,257.0,210.0,3.0,,periurbain,,oui,fibre,1,carrelage,bon,1994.0
7521.0,548.0,216.0,1.0,2.0,urbain,non,oui,starlink,1,ciment,neuf,2002.0
572.0,53.0,68.0,4.0,2.0,rural,No,0,fibre,Yes,ciment,,2019.0
9992.0,75.0,130.0,3.0,2.0,rural,non,No,fibre,1,carrelage,a_renover,2012.0
3062.0,210.0,125.0,5.0,1.0,urbain,Yes,oui,starlink,oui,brut,a_renover,2013.0
597.0,237.0,197.0,4.0,1.0,rural,0,No,aucune,Yes,ciment,neuf,2008.0
6633.0,376.0,185.0,4.0,2.0,urbain,non,Yes,starlink,non,ciment,bon,
7875.0,147.0,119.0,1.0,2.0,urbain,oui,oui,,No,ciment,a_renover,2002.0
7345.0,80.0,154.0,2.0,1.0,rural,Yes,Yes,fibre,oui,brut,,1993.0
6304.0,364.0,196.0,3.0,2.0,,No,0,fibre,No,carrelage,neuf,
4292.0,127.0,110.0,1.0,2.0,periurbain,non,0,fibre,1,carrelage,bon,2010.0
5976.0,77.0,,4.0,1.0,rural,Yes,non,starlink,No,ciment,bon,2004.0
8562.0,497.0,182.0,2.0,2.0,urbain,non,1,fibre,1,carrelage,neuf,2000.0
1938.0,284.0,211.0,5.0,2.0,periurbain,1,Yes,aucune,non,brut,bon,2009.0
8100.0,156.0,181.0,5.0,1.0,rural,No,non,aucune,1,ciment,bon,
1753.0,222.0,201.0,1.0,1.0,periurbain,No,1,aucune,No,ciment,bon,2012.0
,134.0,77.0,5.0,1.0,rural,0,non,fibre,oui,brut,neuf,2005.0
8864.0,350.0,194.0,2.0,1.0,urbain,oui,non,fibre,No,brut,bon,2014.0
2361.0,262.0,235.0,3.0,2.0,rural,No,No,fibre,Yes,ciment,neuf,1995.0
4260.0,,212.0,1.0,1.0,periurbain,1,non,fibre,0,carrelage,bon,2005.0
5432.0,216.0,170.0,3.0,2.0,periurbain,,non,aucune,,carrelage,bon,2011.0
,364.0,89.0,5.0,1.0,urbain,0,oui,aucune,non,ciment,neuf,2023.0
8697.0,124.0,143.0,4.0,1.0,rural,No,No,fibre,non,carrelage,bon,2009.0
7525.0,98.0,91.0,5.0,2.0,rural,oui,No,fibre,1,ciment,bon,1994.0
8655.0,,223.0,1.0,2.0,periurbain,Yes,non,fibre,1,brut,neuf,2021.0
9427.0,143.0,103.0,2.0,1.0,urbain,oui,Yes,starlink,oui,carrelage,a_renover,2011.0
5591.0,414.0,160.0,1.0,2.0,urbain,oui,No,starlink,1,ciment,neuf,2002.0
1171.0,604.0,214.0,3.0,2.0,urbain,No,Yes,aucune,1,carrelage,neuf,1996.0
7927.0,287.0,82.0,3.0,1.0,urbain,oui,Yes,fibre,oui,ciment,neuf,2008.0
8881.0,88.0,58.0,5.0,1.0,periurbain,No,non,fibre,Yes,carrelage,a_renover,2017.0
5412.0,368.0,91.0,5.0,,urbain,non,No,starlink,0,ciment,neuf,2016.0
726.0,,170.0,4.0,1.0,rural,0,0,aucune,oui,carrelage,a_renover,1994.0
7553.0,314.0,171.0,2.0,2.0,urbain,No,Yes,starlink,Yes,ciment,bon,2022.0
874.0,165.0,214.0,1.0,1.0,periurbain,0,1,fibre,oui,carrelage,a_renover,1993.0
2297.0,237.0,149.0,,2.0,urbain,No,oui,fibre,Yes,carrelage,a_renover,2018.0
8758.0,118.0,63.0,4.0,2.0,periurbain,0,1,aucune,1,brut,bon,2001.0
2643.0,123.0,106.0,1.0,1.0,periurbain,0,0,starlink,non,carrelage,bon,1998.0
5347.0,60.0,57.0,2.0,1.0,periurbain,non,non,fibre,0,ciment,a_renover,2008.0
1099.0,608.0,216.0,3.0,1.0,urbain,Yes,oui,aucune,No,carrelage,neuf,2013.0
581.0,127.0,174.0,2.0,1.0,rural,No,Yes,aucune,No,ciment,bon,1994.0
204.0,76.0,,1.0,2.0,rural,No,No,aucune,1,ciment,neuf,
7896.0,467.0,,5.0,2.0,periurbain,oui,No,starlink,oui,brut,neuf,2019.0
2014.0,577.0,228.0,1.0,2.0,urbain,1,1,fibre,1,carrelage,neuf,2004.0
905.0,73.0,100.0,5.0,2.0,rural,non,non,aucune,non,ciment,a_renover,2010.0
631.0,85.0,152.0,3.0,2.0,rural,Yes,No,aucune,0,ciment,a_renover,1996.0
,151.0,174.0,5.0,2.0,rural,1,oui,fibre,1,carrelage,,2018.0
9190.0,362.0,176.0,4.0,2.0,urbain,non,1,fibre,No,brut,bon,2013.0
1974.0,,181.0,2.0,2.0,urbain,,oui,aucune,No,ciment,neuf,2006.0
